26	1015	35	38	0	1
23	1017	16	27	3	1
20	1022	34	29	3	1
22	1020	29	37	3	1
28	1010	19	39	3	1
25	1030	35	24	5	1
26	1015	20	17	0	1
24	1027	40	19	4	1
28	1023	13	25	3	1
26	1024	36	39	1	1
28	1020	30	38	2	1
25	1011	15	26	3	1
25	1023	28	20	3	1
20	1011	30	22	2	1
20	1020	22	15	0	1
24	1024	23	37	2	1
20	1028	28	39	4	1
27	1013	13	24	4	1
23	1026	21	28	1	1
25	1022	28	37	3	1
21	1018	24	35	0	1
24	1029	30	17	2	1
28	1020	17	31	1	1
28	1016	21	18	4	1
25	1021	18	36	3	1
20	1030	19	25	5	1
24	1011	34	36	3	1
25	1017	17	35	5	1
24	1011	29	17	4	1
28	1024	23	30	2	1
21	1014	34	38	2	1
24	1020	27	30	2	1
20	1027	11	38	5	1
20	1019	35	32	3	1
20	1017	39	27	0	1
27	1020	38	22	5	1
25	1010	17	23	0	1
27	1029	16	33	1	1
23	1012	26	39	1	1
25	1012	37	20	0	1
24	1016	23	24	2	1
23	1018	22	36	1	1
20	1019	20	40	2	1
21	1015	23	28	2	1
28	1016	24	35	3	1
23	1022	38	38	0	1
21	1012	19	32	0	1
22	1029	17	23	3	1
23	1023	22	28	4	1
26	1018	22	23	4	1
23	1017	34	18	1	1
28	1014	23	19	0	1
27	1024	25	36	1	1
20	1024	20	32	0	1
21	1023	35	36	4	1
28	1016	11	37	0	1
21	1016	13	36	0	1
26	1016	22	23	0	1
24	1012	39	18	2	1
23	1020	21	27	5	1
20	1013	14	23	3	1
28	1017	34	24	1	1
22	1026	12	38	4	1
24	1023	22	34	3	1
26	1026	38	37	0	1
22	1023	22	22	4	1
20	1019	12	25	2	1
26	1018	30	23	5	1
25	1028	40	39	4	1
23	1012	11	20	4	1
27	1022	23	38	5	1
20	1030	28	24	5	1
25	1016	20	32	4	1
22	1025	31	40	5	1
24	1024	22	22	4	1
25	1010	13	16	5	1
28	1023	26	40	3	1
24	1012	26	36	3	1
28	1016	11	31	1	1
26	1023	24	30	4	1
20	1020	20	40	0	1
23	1016	11	19	4	1
23	1020	16	27	2	1
26	1018	17	36	5	1
21	1027	27	24	2	1
26	1011	15	17	0	1
25	1011	25	24	5	1
22	1016	30	38	4	1
22	1016	19	35	5	1
25	1023	13	25	2	1
25	1015	23	15	0	1
24	1019	25	33	0	1
21	1029	21	18	5	1
28	1017	33	35	4	1
20	1010	15	28	0	1
22	1013	26	28	2	1
27	1030	10	17	1	1
21	1023	23	25	4	1
26	1015	28	39	1	1
27	1021	36	27	0	1
22	1012	21	40	4	1
28	1019	27	18	3	1
20	1020	40	27	5	1
22	1012	34	39	4	1
24	1020	13	21	4	1
21	1012	24	35	4	1
28	1022	11	15	0	1
25	1013	12	40	4	1
23	1012	20	34	4	1
25	1001	33	40	12	2
35	1011	38	12	12	2
26	1015	37	18	14	2
30	1014	40	37	8	2
35	1029	26	40	13	2
29	999	28	38	4	2
25	982	39	25	17	2
34	1006	28	1	10	2
35	992	21	8	20	2
25	1007	25	3	16	2
35	997	39	1	14	2
30	1027	31	4	13	2
26	1003	22	19	6	2
34	980	31	5	9	2
33	1017	40	30	2	2
31	989	35	25	13	2
29	1006	22	33	9	2
36	1003	30	20	10	2
39	984	36	12	20	2
40	992	26	18	1	2
27	1028	23	0	20	2
25	1006	25	3	6	2
35	1013	31	21	16	2
26	1014	35	13	7	2
29	1012	31	38	3	2
31	1008	22	25	18	2
32	983	28	7	2	2
26	1002	36	14	5	2
37	1020	30	13	18	2
32	1009	30	3	18	2
27	984	25	17	16	2
26	996	24	7	7	2
30	996	30	3	0	2
39	1013	36	18	15	2
39	1025	30	14	18	2
32	1011	23	38	16	2
28	999	38	0	0	2
29	1029	38	31	0	2
32	1000	27	28	11	2
32	1000	40	30	6	2
28	1004	31	18	5	2
39	1016	24	1	4	2
31	986	28	1	10	2
36	1000	37	36	13	2
31	1006	27	39	5	2
29	1004	28	40	11	2
35	1025	34	34	2	2
34	1011	23	26	19	2
35	989	39	26	1	2
26	1022	39	31	19	2
27	1012	22	6	12	2
28	1010	35	0	9	2
31	1008	34	16	15	2
26	984	35	19	18	2
37	1027	33	21	3	2
27	1027	35	23	3	2
32	1020	39	7	14	2
28	1010	23	32	16	2
39	1007	37	20	5	2
37	994	28	14	11	2
32	998	34	2	14	2
34	984	33	25	17	2
36	991	23	11	5	2
27	994	25	36	16	2
25	1009	32	38	3	2
32	985	35	26	1	2
32	991	31	28	15	2
39	989	31	36	18	2
27	987	38	13	18	2
34	1006	23	9	0	2
37	1010	34	21	10	2
36	1008	30	36	3	2
38	1016	38	10	17	2
38	1016	39	22	14	2
31	1012	21	30	2	2
26	992	21	31	16	2
28	1026	30	34	1	2
38	989	20	32	9	2
34	1010	29	6	17	2
27	981	22	19	19	2
33	985	24	13	15	2
38	1014	38	31	16	2
29	1024	31	18	9	2
34	1028	20	18	16	2
37	999	31	25	0	2
34	1025	21	8	19	2
35	986	26	38	10	2
34	989	40	20	14	2
30	1012	34	32	18	2
29	1001	33	33	6	2
26	1000	36	25	20	2
39	990	36	38	11	2
26	992	39	17	9	2
31	984	38	1	18	2
30	1007	31	25	11	2
27	1001	31	1	19	2
33	995	29	0	10	2
29	1011	29	4	19	2
32	1015	36	39	17	2
38	986	33	23	4	2
32	986	26	7	5	2
29	989	24	32	6	2
33	1026	29	13	17	2
34	1022	38	23	9	2
33	1021	24	8	19	2
30	1021	33	31	12	2
35	1004	31	36	16	2
32	993	23	14	5	2
34	1027	40	2	15	2
38	1025	21	0	0	2
27	1007	27	17	10	2
38	993	20	38	1	2
32	997	21	25	15	2
30	997	24	26	10	2
32	1027	30	3	1	2
25	984	28	21	6	2
33	1027	38	38	19	2
27	983	40	13	20	2
34	987	39	39	14	2
31	1026	23	6	14	2
31	1010	22	39	11	2
35	1009	33	14	2	2
30	1020	38	35	12	2
29	1005	40	25	12	2
28	1021	29	16	18	2
35	987	30	1	17	2
27	1018	22	3	15	2
30	1019	22	31	16	2
35	996	31	0	19	2
32	982	29	8	18	2
36	986	31	2	3	2
36	1015	33	39	15	2
40	984	31	20	10	2
39	1023	22	14	12	2
28	998	39	9	12	2
34	980	38	13	4	2
37	1019	31	17	8	2
29	1004	24	34	14	2
29	992	29	25	14	2
30	987	25	22	9	2
40	992	40	30	2	2
40	995	31	25	10	2
26	1028	28	8	10	2
30	1015	20	10	12	2
29	1021	38	35	15	2
35	1009	33	24	8	2
40	982	24	3	11	2
36	990	39	19	15	2
37	986	31	2	4	2
30	988	34	24	20	2
32	984	38	17	9	2
25	1021	26	34	11	2
25	987	31	17	1	2
39	1027	29	10	17	2
38	1026	29	1	8	2
36	1023	20	7	2	2
34	1020	37	5	8	2
25	1026	39	40	8	2
26	997	37	17	3	2
36	995	33	18	9	2
39	1008	38	8	3	2
40	1006	36	4	9	2
28	1007	35	18	5	2
27	1008	27	24	14	2
30	992	20	25	4	2
27	981	22	40	1	2
40	1009	37	14	11	2
25	1011	37	35	20	2
29	1021	40	8	20	2
36	1006	24	38	2	2
36	1000	31	21	19	2
30	993	23	19	7	2
39	997	20	35	2	2
35	990	23	10	13	2
32	1007	38	8	8	2
38	1022	21	9	9	2
35	1003	21	39	19	2
35	982	29	7	5	2
33	1009	34	11	3	2
27	1030	32	2	4	2
30	1016	33	14	4	2
36	995	23	8	2	2
29	985	33	10	17	2
37	985	25	35	11	2
32	1015	30	18	10	2
25	1012	29	11	16	2
39	981	29	8	5	2
35	980	35	31	20	2
36	984	27	22	12	2
36	1006	37	5	3	2
29	1010	38	10	17	2
40	983	24	38	19	2
29	991	21	34	5	2
30	1020	26	31	16	2
36	1022	39	15	10	2
26	1026	31	13	19	2
29	995	24	5	14	2
39	984	22	25	18	2
28	1030	27	35	0	2
34	997	35	38	14	2
36	994	21	14	5	2
30	1013	27	40	23	3
29	1001	26	33	26	3
25	1007	27	45	25	3
25	999	27	38	18	3
22	1020	27	47	29	3
20	1013	21	35	21	3
22	993	25	46	11	3
22	1010	26	47	19	3
28	1018	30	36	29	3
29	1002	26	43	15	3
26	1007	21	35	13	3
29	1003	22	35	23	3
28	994	20	32	15	3
22	1012	29	47	13	3
27	1010	27	36	30	3
29	996	23	45	28	3
26	998	22	31	21	3
26	1005	23	49	29	3
23	995	23	33	20	3
23	1007	30	48	10	3
28	1012	23	44	22	3
30	995	23	43	19	3
22	1004	25	48	25	3
21	1009	26	30	14	3
22	1002	23	42	10	3
22	1010	28	40	20	3
27	991	24	39	26	3
23	1014	28	31	19	3
26	1009	27	46	24	3
23	1004	24	45	28	3
24	990	20	34	10	3
20	1000	25	50	28	3
22	992	25	50	19	3
28	993	22	35	12	3
28	1000	24	48	23	3
26	1005	20	34	11	3
26	1002	21	42	24	3
30	993	20	39	12	3
22	1013	28	38	21	3
24	1011	29	49	13	3
24	1015	25	50	20	3
27	1013	30	44	26	3
29	1000	22	42	17	3
20	1005	20	40	22	3
22	1015	29	44	11	3
20	1004	29	39	16	3
25	999	29	42	14	3
28	993	24	47	28	3
24	993	29	34	29	3
20	1012	21	38	15	3
27	1002	24	32	29	3
29	1003	21	39	22	3
27	1011	20	43	16	3
25	1005	24	39	23	3
24	1016	30	38	28	3
24	1000	21	50	30	3
28	1006	22	49	20	3
23	1012	26	31	30	3
26	1003	28	39	26	3
27	1010	25	31	30	3
28	1012	27	39	14	3
20	1008	23	38	24	3
29	1002	29	33	16	3
30	998	24	45	21	3
27	1001	21	34	29	3
27	994	28	49	11	3
20	1002	29	38	29	3
26	990	22	46	12	3
24	1013	22	37	10	3
26	996	20	44	15	3
24	1000	23	45	14	3
24	1017	23	45	19	3
27	1004	25	49	24	3
25	992	29	38	21	3
22	1006	23	37	23	3
20	1012	21	35	28	3
21	1005	28	36	26	3
21	1008	29	49	27	3
27	991	28	34	22	3
30	996	30	37	27	3
25	1002	22	49	19	3
24	1003	28	40	19	3
27	1011	28	49	11	3
26	1008	29	36	11	3
29	1008	20	33	18	3
26	1008	20	47	16	3
28	1016	24	43	12	3
22	1020	27	45	17	3
21	1008	22	39	10	3
24	996	29	30	13	3
28	1014	26	50	28	3
29	1004	28	50	23	3
29	991	26	40	28	3
26	996	21	40	15	3
23	998	30	33	29	3
27	991	20	39	21	3
29	1016	25	37	22	3
22	1001	24	39	13	3
29	1000	27	38	26	3
26	1002	27	30	28	3
28	993	26	49	24	3
27	1015	22	38	12	3
24	1011	26	46	12	3
23	1019	22	32	19	3
30	1011	22	41	11	3
26	1004	20	46	28	3
23	1009	27	49	23	3
23	1008	20	45	19	3
24	1010	21	43	26	3
27	1019	23	33	23	3
29	1010	29	33	28	3
27	1020	22	37	21	3
30	1001	20	35	20	3
25	1011	28	41	30	3
30	1005	24	45	24	3
24	997	21	32	25	3
20	1009	20	32	12	3
20	993	23	35	30	3
23	1011	28	37	19	3
30	1011	24	47	26	3
26	1005	23	47	25	3
25	993	28	36	23	3
30	996	28	38	21	3
21	995	20	32	22	3
28	997	26	44	24	3
29	1010	28	42	23	3
20	994	28	49	21	3
25	1018	27	50	13	3
20	1006	26	36	24	3
21	1014	21	38	20	3
22	1007	29	42	24	3
23	1011	27	36	14	3
29	1000	30	37	24	3
24	1001	29	45	20	3
27	1013	24	44	26	3
27	1001	22	49	29	3
22	997	26	47	19	3
20	992	27	46	15	3
26	993	20	37	18	3
21	1018	26	46	13	3
27	1019	28	41	28	3
24	1018	28	30	28	3
24	1016	25	42	10	3
22	1010	21	40	10	3
26	1020	27	41	14	3
25	1012	24	49	29	3
30	995	23	42	24	3
29	1009	22	47	11	3
29	1019	27	39	30	3
22	1017	29	49	22	3
30	1020	22	43	22	3
21	1015	28	37	29	3
26	998	21	33	12	3
21	1009	29	36	27	3
22	1006	21	32	28	3
25	1012	24	48	27	3
23	1000	25	41	15	3
21	1002	23	37	14	3
22	1000	23	39	10	3
26	1015	24	41	27	3
22	998	29	39	27	3
26	1008	23	43	10	3
20	991	24	33	25	3
28	995	20	46	20	3
29	1007	21	49	20	3
27	1014	22	31	23	3
27	997	21	42	13	3
23	999	22	49	13	3
20	1018	24	35	30	3
30	990	23	31	15	3
25	1013	24	40	13	3
23	1011	28	36	25	3
24	1012	26	32	21	3
24	990	21	35	29	3
20	1002	25	43	29	3
27	1016	28	44	13	3
26	1005	28	32	20	3
22	1010	25	41	17	3
24	1007	27	41	24	3
29	1003	29	37	23	3
28	999	24	37	20	3
21	1006	29	34	26	3
30	1000	22	41	29	3
29	990	22	50	28	3
28	1019	22	38	14	3
29	1019	26	41	11	3
21	1012	23	50	17	3
29	996	25	49	16	3
24	996	26	50	21	3
20	992	26	34	28	3
28	1015	26	34	19	3
26	1020	21	47	21	3
21	1007	29	35	26	3
25	1002	30	35	10	3
24	1007	30	38	10	3
27	1006	30	45	14	3
20	1004	20	36	19	3
21	1020	24	50	16	3
24	1010	29	44	11	3
30	1020	25	33	24	3
26	1002	28	30	28	3
22	1006	25	49	10	3
25	1019	24	62	13	4
16	991	26	59	11	4
23	1009	31	42	11	4
15	993	30	50	15	4
16	1032	27	52	11	4
17	1032	32	42	15	4
19	1033	20	70	11	4
21	1018	22	53	15	4
17	1003	28	66	10	4
18	1014	25	70	12	4
20	1017	22	42	15	4
23	1039	27	63	15	4
23	1026	26	45	13	4
19	992	26	62	11	4
20	1026	27	44	15	4
24	1005	23	59	14	4
19	1012	33	51	10	4
24	1002	28	65	15	4
16	995	33	66	15	4
16	1027	39	64	15	4
17	996	28	54	13	4
22	1001	23	44	14	4
22	1021	28	61	14	4
24	1021	37	40	12	4
22	994	35	56	11	4
24	1022	38	49	14	4
15	1031	29	69	15	4
24	1023	25	45	14	4
24	1014	27	63	12	4
25	1005	24	67	11	4
15	1019	39	67	11	4
15	1016	27	56	13	4
15	1036	32	51	11	4
23	1024	36	52	14	4
15	993	36	58	15	4
16	1002	25	66	13	4
20	1030	39	51	14	4
25	1018	25	62	12	4
16	1035	21	46	14	4
16	994	30	61	11	4
20	1010	40	54	14	4
25	1034	31	58	12	4
23	1039	38	45	10	4
24	998	24	61	13	4
15	1030	30	49	12	4
15	993	34	51	11	4
18	1038	29	63	15	4
21	1018	39	41	14	4
19	1010	29	51	14	4
15	1009	28	45	12	4
18	995	35	63	12	4
20	1007	35	62	14	4
17	991	29	59	11	4
17	999	21	43	10	4
16	1034	31	41	10	4
19	1034	21	55	10	4
17	991	32	50	10	4
24	1014	40	62	15	4
16	997	23	57	12	4
16	1004	20	43	12	4
16	1006	31	52	11	4
17	1003	28	69	13	4
17	1001	22	65	10	4
18	1038	34	63	13	4
16	992	28	61	15	4
15	1019	21	44	12	4
19	1040	35	58	13	4
24	1018	38	43	15	4
25	997	29	61	10	4
22	1021	36	53	13	4
17	1016	32	47	13	4
25	994	32	57	14	4
16	1021	33	60	13	4
20	998	27	56	15	4
19	1028	28	48	10	4
19	1025	29	45	10	4
21	1004	31	42	14	4
25	997	36	43	10	4
24	1019	27	58	12	4
23	999	33	59	13	4
18	997	31	61	13	4
24	1022	27	42	14	4
25	1035	39	43	15	4
15	1013	31	51	15	4
22	1017	39	70	14	4
25	995	40	62	15	4
23	1035	34	43	10	4
16	1007	25	60	13	4
25	1012	40	48	10	4
17	995	30	57	12	4
19	997	29	60	11	4
21	1013	38	59	12	4
17	1004	20	43	13	4
22	1010	29	66	10	4
23	1027	33	60	14	4
17	991	27	51	13	4
24	1026	29	69	12	4
23	1028	39	63	15	4
21	1018	23	57	13	4
22	1015	33	55	10	4
24	1013	29	69	15	4
21	1037	21	62	13	4
22	1019	31	62	13	4
25	1012	27	56	13	4
25	1007	40	54	10	4
15	1012	26	57	13	4
18	1037	30	51	12	4
18	1007	30	62	13	4
17	1004	30	55	14	4
20	1022	27	53	15	4
16	1003	34	68	14	4
19	990	31	64	12	4
17	1029	23	54	11	4
17	1019	27	69	12	4
23	1000	32	61	15	4
25	1003	26	44	14	4
22	1035	30	51	10	4
22	1013	21	52	13	4
20	1026	31	56	11	4
24	1036	34	46	14	4
16	1025	37	57	12	4
18	1008	32	45	12	4
20	1037	27	65	12	4
25	1031	36	45	11	4
19	1004	22	45	10	4
24	1012	40	40	10	4
25	1018	39	46	12	4
24	1033	20	46	11	4
20	1031	38	54	11	4
24	1002	20	45	11	4
15	1022	39	46	10	4
23	992	30	54	15	4
21	994	28	40	15	4
24	1025	21	47	12	4
18	1028	22	50	12	4
20	1003	24	60	14	4
24	1028	38	60	14	4
16	1001	22	56	15	4
18	1029	22	46	13	4
15	1004	26	70	13	4
21	997	30	66	14	4
25	1031	32	58	15	4
17	1012	39	66	15	4
17	1030	28	64	15	4
21	1013	36	40	10	4
16	1001	39	53	12	4
16	1016	28	40	12	4
23	1014	22	54	10	4
20	1033	25	59	10	4
21	1014	35	41	12	4
18	1023	28	57	13	4
22	1002	38	60	15	4
15	1019	32	42	13	4
16	1003	22	43	10	4
18	1023	29	43	10	4
18	1036	40	70	10	4
15	1000	32	41	11	4
23	1031	26	46	14	4
21	1029	38	67	15	4
24	998	34	53	12	4
19	1003	33	54	14	4
15	1034	31	55	13	4
16	1003	28	56	11	4
16	1035	25	50	14	4
15	991	24	51	13	4
16	1025	26	42	11	4
24	1025	34	52	15	4
24	1029	25	52	10	4
24	994	26	54	11	4
15	1001	37	63	12	4
24	1006	36	60	10	4
19	998	36	55	11	4
16	1038	27	40	10	4
23	992	23	48	15	4
22	1036	26	45	15	4
20	1018	33	62	10	4
19	1037	36	64	14	4
23	1004	38	64	11	4
17	1040	31	62	12	4
17	1001	23	50	10	4
16	1034	21	58	14	4
23	1012	35	42	15	4
17	1016	30	66	12	4
19	1032	27	46	12	4
19	1021	33	63	14	4
25	1010	40	66	13	4
19	990	33	65	11	4
24	1005	39	43	15	4
25	1014	26	57	15	4
17	1000	29	40	15	4
23	1021	38	46	12	4
20	1021	40	60	11	4
21	1028	24	50	10	4
25	1020	35	68	13	4
20	1003	27	40	12	4
15	1027	38	51	14	4
20	1013	31	53	13	4
22	1039	27	66	12	4
24	1013	25	53	10	4
19	1000	29	60	14	4
15	1028	22	70	15	4
15	1024	46	21	3	5
21	1010	22	14	11	5
25	1038	29	7	7	5
18	1064	44	46	13	5
22	1055	23	52	13	5
17	1069	28	10	12	5
17	1035	40	8	10	5
15	1033	47	11	6	5
21	1005	36	51	10	5
18	1017	48	36	11	5
19	1014	24	33	9	5
22	1034	26	4	8	5
20	1025	25	46	7	5
21	1020	44	54	10	5
19	1042	28	21	0	5
25	1014	49	22	9	5
17	1030	24	39	5	5
20	1067	32	52	5	5
20	1016	50	55	4	5
24	1057	27	52	5	5
16	1029	29	21	0	5
24	1038	43	14	9	5
17	1063	36	48	13	5
19	1039	34	8	12	5
22	1037	32	27	13	5
24	1045	29	45	4	5
17	1038	27	45	6	5
17	1053	36	51	15	5
18	1014	48	37	13	5
18	1039	44	37	8	5
23	1053	28	17	4	5
17	1027	49	45	15	5
16	1066	20	16	2	5
25	1067	22	5	15	5
17	1004	49	5	10	5
18	1006	44	2	7	5
23	1052	43	7	2	5
20	1026	36	14	10	5
25	1023	36	8	13	5
15	1056	39	43	2	5
24	1043	26	21	3	5
19	1050	48	44	14	5
21	1063	21	3	3	5
16	1014	32	54	13	5
24	1021	29	9	7	5
22	1065	43	36	1	5
22	1021	44	0	3	5
24	1064	37	56	1	5
19	1036	35	58	1	5
18	1015	49	0	9	5
15	1012	32	8	10	5
16	1067	38	34	13	5
19	1052	23	30	13	5
18	1030	21	33	7	5
21	1033	42	35	3	5
15	1035	29	16	7	5
24	1059	26	50	0	5
24	1004	40	55	15	5
24	1019	35	8	14	5
16	1017	39	20	11	5
23	1028	23	10	11	5
19	1053	45	60	11	5
19	1027	30	47	9	5
24	1035	32	43	12	5
19	1017	36	50	11	5
19	1048	35	32	4	5
25	1016	21	10	9	5
19	1046	45	6	8	5
16	1064	26	49	5	5
21	1022	45	23	0	5
18	1039	39	9	12	5
20	1061	41	45	12	5
25	1001	40	41	5	5
18	1051	46	59	6	5
20	1028	21	11	10	5
22	1024	20	43	8	5
18	1012	49	40	7	5
24	1024	22	31	15	5
24	1055	24	46	1	5
23	1021	50	37	4	5
16	1031	45	5	2	5
15	1018	49	39	5	5
19	1070	33	16	14	5
22	1012	47	26	9	5
