2	1016	21	56	2	0
10	1016	22	32	11	0
21	1010	20	48	7	0
22	1012	28	36	13	0
11	1014	30	46	12	0
11	1003	22	61	2	0
23	1011	22	60	10	0
4	1011	30	57	15	0
9	1009	20	45	7	0
2	1003	29	34	15	0
18	1014	24	45	3	0
9	1004	24	46	12	0
9	1016	20	60	12	0
14	1007	25	44	13	0
12	1004	26	54	15	0
16	1014	24	63	3	0
18	1012	20	31	13	0
13	1015	30	34	14	0
19	1019	25	60	3	0
15	1019	21	68	3	0
22	1012	29	39	4	0
5	1016	22	40	0	0
18	1018	25	30	13	0
24	1010	29	37	4	0
6	1009	24	70	4	0
-1	1009	21	52	4	0
3	1003	23	69	13	0
23	1012	26	46	12	0
21	1019	29	50	8	0
15	1017	27	36	0	0
11	1019	29	30	3	0
12	1016	27	42	5	0
23	1019	21	67	14	0
7	1012	23	53	4	0
12	1008	24	45	1	0
-2	1013	22	33	1	0
10	1013	22	56	5	0
0	1016	20	66	11	0
17	1018	26	59	12	0
4	1015	20	60	12	0
12	1018	29	31	13	0
8	1019	22	70	14	0
5	1010	27	69	8	0
19	1019	26	68	3	0
19	1004	27	35	0	0
21	1010	27	46	13	0
20	1017	29	59	14	0
8	1012	24	35	15	0
9	1001	29	55	4	0
16	1010	22	53	1	0
25	1020	21	50	2	0
13	1009	21	47	3	0
3	1014	30	67	0	0
-1	1008	29	59	10	0
5	1009	25	56	11	0
20	1007	23	65	12	0
20	1002	29	52	11	0
0	1019	24	46	14	0
25	1000	25	67	15	0
3	1014	24	60	14	0
0	1018	27	52	3	0
11	1016	20	44	9	0
6	1004	22	35	13	0
14	1020	20	56	15	0
25	1016	27	55	0	0
-2	1003	28	62	4	0
-1	1002	24	30	15	0
19	1000	22	34	6	0
15	1013	23	68	13	0
0	1001	24	32	12	0
14	1002	24	62	6	0
24	1006	20	56	4	0
21	1005	25	32	12	0
15	1009	23	39	14	0
8	1008	29	41	11	0
23	1003	22	49	0	0
-2	1018	24	67	2	0
0	1017	24	37	12	0
12	1004	21	42	1	0
9	1009	29	34	10	0
17	1016	23	56	12	0
14	1020	20	53	15	0
14	1013	24	56	12	0
3	1016	22	68	9	0
4	1002	21	61	13	0
12	1017	27	66	8	0
5	1008	23	30	14	0
10	1010	30	69	12	0
23	1004	20	61	11	0
9	1012	27	42	4	0
25	1014	25	41	15	0
22	1001	26	54	2	0
20	1015	28	33	4	0
7	1004	29	53	11	0
21	1016	28	38	13	0
24	1002	21	34	2	0
3	1016	21	43	1	0
16	1012	24	67	5	0
4	1015	26	40	11	0
12	1006	20	38	13	0
-2	1009	21	62	9	0
18	1003	30	42	8	0
8	1003	30	46	3	0
24	1013	30	41	4	0
0	1014	27	36	4	0
20	1008	21	45	6	0
15	1018	30	30	4	0
20	1008	26	57	13	0
19	1010	20	66	4	0
10	1020	27	68	8	0
16	1013	21	44	11	0
2	1007	25	55	13	0
13	1014	29	59	9	0
-2	1000	26	56	11	0
24	1014	21	63	9	0
6	1017	28	37	12	0
13	1013	28	50	11	0
9	1001	25	35	4	0
13	1014	30	41	5	0
20	1002	28	42	10	0
26	1028	21	28	3	1
28	1011	30	21	5	1
26	1012	32	39	2	1
22	1030	35	31	4	1
28	1023	28	21	1	1
24	1012	30	15	0	1
22	1029	22	36	2	1
20	1028	18	35	5	1
28	1013	19	29	4	1
26	1019	40	31	0	1
24	1011	24	39	1	1
26	1014	30	15	1	1
25	1013	27	15	5	1
23	1020	11	34	2	1
23	1023	13	17	5	1
21	1019	24	17	3	1
23	1018	21	15	3	1
28	1011	28	20	0	1
20	1014	19	25	4	1
27	1021	10	20	1	1
27	1019	34	40	5	1
22	1027	13	38	0	1
27	1023	33	33	5	1
26	1015	28	36	0	1
21	1019	30	33	3	1
28	1018	29	23	1	1
20	1012	24	17	5	1
22	1029	22	32	0	1
25	1030	19	35	1	1
23	1025	30	22	3	1
21	1023	33	34	4	1
21	1028	13	24	5	1
22	1011	23	26	4	1
26	1018	16	27	1	1
23	1015	12	15	1	1
26	1014	21	28	4	1
25	1010	18	26	1	1
26	1024	29	19	2	1
20	1024	24	28	3	1
22	1018	15	40	2	1
21	1018	40	20	3	1
22	1020	14	18	3	1
22	1029	36	27	2	1
21	1019	20	29	2	1
28	1026	27	33	1	1
23	1011	18	24	3	1
28	1011	18	15	0	1
20	1016	40	35	3	1
21	1027	33	28	3	1
20	1023	38	21	0	1
26	1024	22	37	5	1
26	1017	34	18	5	1
27	1013	33	37	2	1
21	1016	32	21	0	1
24	1014	13	22	2	1
28	1022	28	28	4	1
20	1017	28	25	3	1
23	1025	33	27	1	1
25	1025	10	28	3	1
25	1015	18	17	0	1
28	1017	25	17	3	1
24	1018	19	22	0	1
24	1030	10	35	2	1
25	1017	31	39	0	1
28	1023	28	32	5	1
25	1015	37	33	5	1
25	1020	34	27	4	1
28	1011	20	19	3	1
24	1017	34	32	5	1
20	1017	22	34	2	1
28	1016	10	15	5	1
28	1016	22	23	1	1
25	1011	27	16	1	1
26	1021	34	34	5	1
26	1027	32	39	4	1
24	1030	31	20	2	1
22	1022	18	25	0	1
25	1023	29	30	3	1
26	1025	19	36	0	1
20	1012	12	38	1	1
24	1027	15	24	2	1
21	1013	20	26	1	1
26	1015	27	27	2	1
22	1020	16	39	5	1
26	1020	11	24	1	1
20	1027	32	31	3	1
25	1014	31	24	5	1
21	1028	37	27	2	1
23	1028	33	24	0	1
27	1010	21	34	2	1
25	1026	23	30	4	1
21	1027	30	30	5	1
25	1028	20	34	1	1
26	1028	23	22	2	1
26	1029	24	20	0	1
26	1029	38	38	2	1
24	1025	14	29	5	1
26	1011	22	19	0	1
25	1019	28	35	5	1
23	1012	30	28	5	1
24	1029	33	37	4	1
27	1028	32	29	4	1
24	1012	19	36	3	1
21	1026	34	32	1	1
21	1014	24	37	0	1
26	1027	33	32	2	1
21	1028	23	29	5	1
26	1025	27	17	5	1
22	1012	34	15	1	1
28	1020	37	19	2	1
24	1029	22	31	5	1
21	1011	10	30	3	1
25	1023	19	15	3	1
26	1030	28	40	1	1
24	1016	30	35	4	1
26	1017	16	15	0	1
26	1028	18	35	1	1
26	1028	26	29	1	1
20	1012	28	26	1	1
26	1028	39	25	4	1
22	1017	23	28	3	1
27	1028	21	30	3	1
28	1023	10	35	3	1
24	1018	30	20	0	1
26	1029	24	17	4	1
21	1010	29	17	5	1
28	1022	29	36	4	1
26	1028	40	38	4	1
21	1030	19	33	4	1
27	1025	31	29	4	1
26	1010	27	22	2	1
27	1019	11	29	1	1
26	1028	16	22	4	1
28	1012	13	30	5	1
27	1021	34	16	5	1
20	1024	19	25	5	1
20	1023	16	36	3	1
26	1023	24	31	0	1
24	1023	37	36	2	1
28	1014	26	32	0	1
25	1021	35	23	1	1
21	1027	22	38	3	1
23	1010	25	20	3	1
21	1030	11	16	2	1
21	1017	36	22	5	1
20	1015	28	29	2	1
25	1015	32	18	1	1
21	1017	23	39	5	1
23	1030	25	32	0	1
24	1026	39	28	0	1
28	1012	28	37	0	1
23	1010	35	24	2	1
25	1027	22	39	1	1
20	1012	37	21	5	1
26	1026	28	15	3	1
27	1014	15	36	4	1
27	1028	13	29	0	1
27	1023	39	29	4	1
28	1017	18	33	2	1
20	1020	39	23	4	1
28	1025	11	40	5	1
27	1013	39	34	0	1
26	1023	36	35	0	1
24	1027	34	30	0	1
23	1011	39	28	4	1
20	1024	28	21	3	1
23	1011	17	24	5	1
21	1015	32	33	0	1
25	1023	13	21	0	1
25	1030	19	37	2	1
26	1021	34	36	2	1
22	1011	18	27	5	1
28	1016	39	22	2	1
20	1017	19	24	5	1
20	1013	29	18	1	1
22	1011	33	32	0	1
22	1025	38	27	0	1
23	1016	18	36	0	1
20	1025	36	38	3	1
23	1023	40	38	1	1
21	1014	26	28	1	1
25	1021	27	25	0	1
21	1016	22	31	5	1
24	1021	21	24	1	1
26	1021	34	36	1	1
22	1018	21	39	0	1
21	1029	40	15	0	1
27	1010	14	37	3	1
25	1012	22	24	0	1
28	1023	13	15	3	1
23	1012	17	22	3	1
22	1025	28	30	3	1
25	1029	16	31	3	1
24	1011	35	24	4	1
23	1024	15	26	3	1
26	1017	20	22	4	1
20	1024	17	22	1	1
20	1017	25	29	3	1
20	1012	28	25	5	1
21	1018	34	22	3	1
25	1023	29	34	0	1
35	1009	40	10	5	2
30	991	26	27	2	2
37	1020	28	28	15	2
37	1007	39	9	10	2
39	1020	39	23	10	2
29	1029	24	4	9	2
37	1029	36	0	3	2
27	1006	22	26	9	2
37	1026	40	8	6	2
39	1008	28	33	13	2
25	1010	34	37	17	2
30	991	36	28	6	2
37	1014	34	17	9	2
26	1010	39	30	7	2
31	1000	24	37	14	2
29	1027	38	38	16	2
26	1005	27	4	16	2
37	980	25	29	15	2
30	980	22	38	17	2
28	1021	36	2	18	2
40	998	39	26	7	2
27	997	25	35	8	2
34	981	28	14	5	2
31	1021	35	8	5	2
40	981	31	0	6	2
37	1025	31	9	3	2
34	1015	24	9	9	2
31	995	29	27	17	2
35	1021	29	30	1	2
37	1012	28	30	20	2
40	982	23	26	13	2
38	987	36	28	8	2
35	997	26	23	20	2
27	1024	38	27	18	2
27	1005	39	29	8	2
33	982	31	38	18	2
39	1020	30	15	9	2
33	1003	38	18	14	2
30	981	38	4	11	2
33	1000	34	27	4	2
30	1007	24	7	16	2
38	1025	20	38	7	2
33	1006	32	26	18	2
36	1013	26	24	12	2
27	1002	32	39	8	2
32	1002	33	9	13	2
25	1019	21	36	14	2
30	1025	31	37	5	2
37	1003	35	6	5	2
40	984	20	16	11	2
34	1026	28	21	10	2
26	989	34	24	5	2
40	1001	25	9	1	2
28	1012	23	21	3	2
26	1009	34	21	8	2
37	982	35	38	3	2
37	982	27	39	10	2
25	989	32	11	4	2
37	1003	21	20	17	2
27	983	36	3	11	2
40	982	33	34	4	2
25	984	28	17	1	2
31	1023	36	26	6	2
36	1013	31	17	0	2
39	1027	34	19	4	2
36	988	33	35	19	2
39	1015	30	29	2	2
28	1005	37	4	3	2
38	1005	35	27	18	2
40	983	36	3	18	2
31	998	25	15	18	2
28	1021	26	31	2	2
33	993	39	33	1	2
32	985	34	10	5	2
36	1030	29	37	5	2
40	1002	28	33	10	2
33	986	40	13	3	2
31	1011	23	13	11	2
28	1011	36	37	15	2
32	1003	31	19	15	2
38	1030	20	13	11	2
25	1016	25	4	8	2
30	981	20	17	1	2
31	999	30	10	5	2
40	988	35	20	13	2
37	1002	38	36	0	2
29	1019	26	17	18	2
38	988	35	37	19	2
36	1017	30	34	17	2
39	994	29	17	6	2
38	983	36	9	0	2
40	1001	23	21	7	2
27	997	34	3	13	2
32	986	31	12	9	2
40	1023	37	26	14	2
37	1028	24	20	17	2
28	1028	39	14	6	2
37	997	28	31	17	2
30	981	32	12	15	2
36	1016	29	3	0	2
35	996	20	2	4	2
35	1001	25	12	9	2
40	985	27	1	17	2
29	1030	28	18	5	2
39	995	28	31	13	2
27	982	40	14	3	2
38	1016	39	36	12	2
28	1017	25	15	0	2
36	992	31	7	1	2
35	1028	31	39	17	2
26	984	33	39	12	2
25	996	26	35	15	2
32	994	22	7	0	2
34	996	24	27	17	2
34	1025	25	35	0	2
32	986	21	18	18	2
30	1007	23	39	6	2
38	1000	28	8	14	2
30	1029	28	14	4	2
35	1001	22	23	1	2
35	992	30	39	15	2
28	999	20	37	19	2
34	1013	40	38	0	2
34	1026	21	9	4	2
28	990	30	1	10	2
28	1021	23	32	12	2
26	1019	34	38	5	2
36	1000	35	19	10	2
40	988	29	1	6	2
33	980	24	13	15	2
27	1009	23	7	3	2
38	998	21	24	3	2
35	1029	35	25	20	2
28	1006	29	29	5	2
37	1001	25	6	18	2
31	1026	33	33	8	2
40	1001	30	31	0	2
40	1026	31	34	18	2
39	983	32	34	12	2
36	993	26	30	7	2
29	1028	26	0	20	2
26	985	21	2	7	2
40	1013	33	12	19	2
29	1023	34	2	11	2
35	981	31	1	20	2
38	1006	34	27	11	2
28	1017	24	17	11	2
37	1030	23	0	8	2
27	996	28	38	12	2
35	1003	31	34	0	2
25	1018	23	34	19	2
28	1024	23	19	4	2
38	1011	21	10	16	2
30	980	38	29	9	2
40	1010	34	7	0	2
37	1000	26	23	0	2
28	992	31	9	13	2
30	1009	32	15	2	2
25	1013	38	16	9	2
37	986	36	5	0	2
26	1010	25	32	9	2
40	1001	21	25	13	2
39	1019	30	24	16	2
38	1005	30	8	4	2
30	981	34	5	8	2
38	1007	23	32	3	2
29	989	21	21	6	2
33	998	25	36	7	2
28	1017	20	35	19	2
32	1018	21	2	14	2
27	1007	23	34	11	2
35	1014	26	32	14	2
29	1015	40	32	6	2
29	982	38	27	9	2
28	1001	37	36	2	2
36	1012	26	28	19	2
28	1011	33	21	1	2
28	1013	24	20	3	2
35	1006	26	39	16	2
29	999	39	36	6	2
32	981	29	19	5	2
30	997	40	17	10	2
38	999	20	10	10	2
34	1011	24	8	12	2
27	980	37	32	11	2
37	1004	25	40	14	2
39	990	39	14	6	2
37	1000	38	1	10	2
29	980	30	3	0	2
37	1027	23	23	10	2
34	996	26	11	19	2
38	990	35	40	14	2
37	983	39	24	17	2
29	1009	20	21	0	2
37	1022	38	26	14	2
36	1001	31	18	12	2
33	1016	33	8	5	2
34	1021	38	1	15	2
31	996	28	5	14	2
27	997	36	36	18	2
29	1003	22	12	9	2
29	992	28	37	25	3
21	1013	21	48	15	3
30	1012	21	34	10	3
26	992	23	31	16	3
25	996	25	47	27	3
20	990	23	41	29	3
23	997	23	35	23	3
30	1011	25	41	11	3
29	1015	23	46	19	3
29	1015	29	35	11	3
23	1013	27	40	16	3
25	991	27	42	16	3
21	1000	27	45	11	3
23	998	21	30	18	3
25	998	23	46	23	3
27	1019	21	33	15	3
27	1009	28	50	18	3
23	1014	30	39	24	3
22	1004	24	35	14	3
23	1018	24	37	13	3
20	1019	23	43	26	3
22	992	24	45	18	3
23	993	25	42	30	3
26	1018	23	45	10	3
28	1017	30	46	17	3
27	992	24	39	12	3
26	993	22	30	14	3
28	1001	25	47	25	3
28	996	24	32	14	3
23	1004	22	42	10	3
30	1008	30	48	13	3
27	1017	26	45	30	3
30	992	28	37	20	3
22	1007	25	44	17	3
25	1014	22	47	18	3
20	1013	26	34	23	3
21	1004	30	40	14	3
20	999	26	49	14	3
21	1013	30	32	16	3
21	1019	21	41	21	3
29	1007	24	44	27	3
29	993	23	39	22	3
23	1002	23	30	26	3
23	1018	20	42	16	3
26	1012	21	42	20	3
26	1012	20	34	14	3
20	1017	27	44	21	3
25	993	26	50	27	3
22	992	25	46	30	3
22	1011	27	47	17	3
20	1001	23	48	26	3
21	1015	27	33	15	3
28	1017	29	50	28	3
24	994	28	50	28	3
28	1012	26	33	11	3
26	996	25	35	30	3
30	1006	30	42	20	3
22	1012	21	36	24	3
29	1020	20	37	16	3
27	992	22	30	27	3
26	1012	29	30	26	3
30	993	29	46	13	3
20	1003	23	35	28	3
23	990	28	38	23	3
25	996	26	50	26	3
20	1006	30	31	11	3
26	1010	22	45	16	3
23	1006	24	30	24	3
26	994	25	34	18	3
25	990	22	38	16	3
30	1010	21	43	26	3
30	1016	22	31	23	3
22	1013	24	37	24	3
25	1001	28	46	15	3
22	1015	26	39	12	3
21	1010	29	43	24	3
26	1002	21	36	25	3
23	1016	28	32	25	3
24	1011	28	41	20	3
23	1003	30	43	18	3
26	1011	28	36	20	3
21	998	23	30	20	3
30	1000	20	37	12	3
23	1003	22	41	10	3
30	1005	26	38	11	3
20	1001	20	47	14	3
24	1010	28	42	30	3
27	1010	23	36	16	3
27	1001	30	35	24	3
22	1012	26	33	13	3
29	1015	28	31	16	3
27	993	23	30	23	3
21	995	22	36	12	3
21	992	29	41	28	3
20	1005	26	45	21	3
22	999	29	30	30	3
22	998	23	35	24	3
28	999	28	35	11	3
26	1017	23	36	15	3
23	1013	25	30	19	3
28	992	29	48	16	3
23	999	22	34	24	3
25	1011	24	33	24	3
27	1016	25	35	12	3
29	1016	20	33	26	3
25	999	21	45	10	3
20	996	22	45	16	3
30	1014	29	39	30	3
28	992	25	50	19	3
28	1008	22	40	18	3
21	1000	29	33	10	3
26	1008	20	31	24	3
26	1012	26	40	18	3
26	1017	26	43	19	3
26	1003	25	43	15	3
30	992	27	40	11	3
28	1009	23	44	10	3
29	1008	27	30	24	3
26	1016	28	39	17	3
22	1003	22	38	28	3
22	994	20	48	17	3
24	1013	27	31	12	3
27	1011	20	36	16	3
20	1008	21	37	28	3
21	1010	26	35	26	3
30	1008	27	40	26	3
29	1003	28	39	22	3
22	1010	22	49	26	3
20	1007	20	41	18	3
30	996	29	45	26	3
25	993	28	37	25	3
23	1010	22	42	19	3
21	1005	27	39	27	3
26	994	25	43	12	3
23	1004	29	40	15	3
29	1008	26	49	18	3
29	999	29	44	22	3
28	997	24	48	26	3
25	991	27	49	17	3
29	999	21	48	14	3
23	1020	29	31	18	3
25	1007	24	38	11	3
29	999	24	31	16	3
27	1008	29	50	16	3
27	1002	28	46	16	3
21	1007	30	33	14	3
29	1006	25	38	30	3
26	1008	20	50	25	3
25	1016	23	32	13	3
21	1015	23	46	25	3
29	1000	27	38	12	3
29	1016	24	44	17	3
20	1017	28	43	15	3
26	998	23	34	13	3
22	1013	29	36	29	3
27	992	20	46	19	3
26	997	22	40	16	3
28	1019	27	46	21	3
28	996	24	42	23	3
29	999	21	42	11	3
21	1000	26	32	21	3
29	993	25	40	16	3
23	1000	28	39	28	3
29	991	28	44	17	3
30	1018	30	36	12	3
28	1014	27	42	12	3
24	1007	29	30	22	3
26	1008	30	33	18	3
21	1019	20	36	13	3
26	1014	21	45	15	3
21	1016	24	31	13	3
25	992	23	42	15	3
26	1011	23	46	19	3
28	1014	20	36	23	3
22	995	24	31	17	3
22	1005	30	43	17	3
28	1019	23	49	10	3
29	1007	24	38	26	3
29	991	30	46	14	3
26	1012	21	37	11	3
21	1015	29	37	22	3
20	993	26	37	30	3
25	1014	20	30	24	3
24	1010	25	46	28	3
29	1007	22	37	18	3
24	995	24	40	19	3
29	994	23	47	30	3
28	991	24	36	30	3
24	1018	30	49	12	3
24	1019	22	48	22	3
25	993	27	32	12	3
29	1015	26	46	22	3
26	1000	29	43	14	3
21	1019	21	40	16	3
27	1005	20	41	19	3
21	1003	23	48	12	3
28	1000	21	30	29	3
24	1012	27	42	15	3
20	993	29	34	18	3
29	1010	23	31	17	3
25	998	29	42	21	3
29	993	22	50	12	3
18	1025	36	67	14	4
19	1020	24	60	10	4
16	1021	28	44	11	4
25	1012	22	42	12	4
19	1006	38	52	13	4
16	1019	35	43	14	4
15	1030	30	56	13	4
25	1014	20	63	15	4
25	1003	20	64	12	4
20	1017	33	51	15	4
24	995	31	42	11	4
25	1007	20	56	15	4
24	1033	30	46	14	4
25	1027	39	57	12	4
22	1009	40	65	10	4
21	1005	24	58	12	4
15	992	32	45	11	4
20	1026	33	64	10	4
19	991	29	47	10	4
24	1028	38	62	12	4
15	1038	25	54	14	4
19	1006	20	43	15	4
23	998	28	53	15	4
20	1026	25	69	12	4
18	1013	24	59	12	4
22	1014	37	45	12	4
21	1040	28	54	13	4
22	1032	26	44	12	4
22	1021	24	47	14	4
23	1032	25	46	15	4
16	1001	20	49	12	4
22	1011	30	54	10	4
17	1017	20	60	11	4
20	1013	39	43	13	4
22	1031	20	59	14	4
17	1039	30	43	14	4
22	1034	35	59	10	4
17	993	32	62	14	4
17	1033	31	56	11	4
19	1029	35	44	10	4
22	1031	30	43	10	4
23	1005	24	66	14	4
21	1037	27	56	13	4
22	1013	31	61	13	4
23	1008	38	60	10	4
16	995	29	51	13	4
22	1035	25	55	13	4
23	1023	37	57	10	4
23	1025	37	56	14	4
24	994	40	55	11	4
25	1001	23	46	12	4
24	1015	31	65	11	4
16	1036	26	51	11	4
17	1010	34	52	11	4
25	995	38	54	12	4
23	1001	27	66	15	4
21	990	35	59	10	4
18	990	37	44	11	4
18	1025	32	66	12	4
24	1020	40	48	12	4
16	1017	23	47	15	4
18	1032	24	41	15	4
22	997	21	41	14	4
22	996	40	42	15	4
19	1007	36	56	15	4
22	1022	28	65	11	4
16	1033	33	64	11	4
23	1011	29	56	13	4
16	1002	24	61	10	4
23	1025	24	63	11	4
23	1028	26	67	10	4
21	1009	23	67	10	4
17	1034	22	54	10	4
22	1021	29	66	10	4
24	1023	30	43	14	4
22	994	29	57	13	4
15	993	36	53	12	4
15	1029	33	63	10	4
18	994	26	51	11	4
16	1024	25	63	15	4
16	1030	33	50	13	4
15	1001	31	51	10	4
24	997	21	63	15	4
22	1016	23	55	12	4
22	1019	30	58	15	4
21	999	21	45	15	4
17	1010	23	46	12	4
21	1018	27	55	12	4
15	1012	36	70	12	4
19	996	25	59	10	4
16	1013	35	70	11	4
22	999	36	66	11	4
17	991	37	44	10	4
19	1001	37	60	14	4
16	1038	38	49	12	4
20	1032	25	54	11	4
21	1006	25	67	15	4
16	1003	22	43	13	4
24	1009	24	65	10	4
18	1037	25	59	15	4
23	994	33	65	11	4
15	1024	27	54	15	4
24	1011	34	53	11	4
20	1012	29	42	13	4
23	1005	27	56	15	4
22	1025	20	64	12	4
25	1033	21	67	12	4
23	1003	23	40	14	4
20	1013	32	57	13	4
23	994	29	59	13	4
17	998	38	50	13	4
23	1004	38	61	11	4
23	1017	35	58	10	4
15	998	30	46	10	4
24	1024	31	67	11	4
18	1035	29	57	15	4
21	1009	27	64	15	4
18	1005	28	47	15	4
20	1035	26	69	15	4
25	1030	38	47	12	4
18	998	24	67	13	4
22	1013	33	62	12	4
21	1030	34	65	15	4
24	1010	39	46	13	4
22	998	39	67	13	4
23	993	33	61	11	4
18	1031	24	52	15	4
22	1005	22	57	10	4
24	1026	38	45	15	4
22	1008	33	42	11	4
15	1037	40	57	10	4
17	998	38	69	11	4
16	999	23	66	12	4
19	1026	30	63	10	4
15	1024	23	42	15	4
17	995	21	68	12	4
23	1034	39	60	12	4
19	1033	20	42	12	4
22	1025	38	40	12	4
21	1005	21	49	13	4
23	994	39	67	15	4
21	1024	36	68	10	4
24	1003	21	59	15	4
15	997	30	62	10	4
20	1006	33	49	11	4
18	1008	38	44	14	4
22	1005	29	47	12	4
15	1026	39	42	12	4
19	998	34	65	13	4
16	1021	37	41	14	4
18	1024	35	53	13	4
17	1013	39	58	11	4
25	1003	39	41	10	4
16	999	26	55	15	4
19	1021	28	64	13	4
23	1037	24	45	15	4
19	1026	39	56	11	4
19	1010	22	51	13	4
25	998	26	43	12	4
15	1040	39	65	13	4
20	1025	38	57	11	4
18	1002	28	45	10	4
21	1008	28	41	14	4
19	1011	40	42	12	4
25	1039	22	66	14	4
25	1037	21	70	12	4
18	1038	28	41	10	4
15	994	37	69	13	4
20	1002	26	45	12	4
21	1000	32	52	14	4
16	1038	31	40	11	4
16	1027	20	46	15	4
18	1029	25	52	10	4
22	1025	40	70	14	4
23	1034	33	70	10	4
21	1037	20	57	10	4
17	1022	40	64	15	4
23	1023	36	53	10	4
20	1035	36	45	15	4
21	1028	24	58	15	4
24	1029	24	63	15	4
20	1016	31	43	10	4
21	994	38	61	14	4
20	1013	22	56	13	4
20	1039	39	43	15	4
21	1024	37	55	13	4
20	1014	23	52	14	4
20	998	32	55	13	4
18	1022	23	56	10	4
20	1034	35	51	12	4
18	1027	20	45	13	4
21	1034	22	59	10	4
18	1007	28	70	13	4
16	1006	33	68	15	4
21	1009	31	59	10	4
18	1001	33	44	13	4
16	1020	26	63	13	4
17	1026	26	54	15	4
22	1026	24	44	15	4
21	1011	38	51	13	4
20	1038	37	59	14	4
19	1061	27	7	4	5
16	1065	46	25	9	5
18	1040	21	51	2	5
24	1058	41	38	13	5
22	1019	48	4	0	5
19	1042	26	36	4	5
17	1012	32	56	8	5
22	1027	20	24	13	5
19	1038	21	25	7	5
16	1058	24	36	12	5
24	1055	47	59	0	5
19	1034	50	15	11	5
25	1030	30	36	7	5
23	1012	48	7	12	5
21	1059	42	57	1	5
16	1051	41	25	14	5
20	1014	38	28	2	5
23	1047	34	10	4	5
20	1000	23	19	12	5
22	1066	50	43	2	5
19	1066	39	2	3	5
23	1066	38	15	14	5
24	1052	22	28	3	5
15	1039	38	13	13	5
21	1033	20	20	4	5
18	1024	21	46	13	5
21	1024	37	28	7	5
24	1023	44	30	14	5
22	1012	46	49	1	5
22	1058	27	15	4	5
24	1023	35	49	13	5
25	1051	33	34	8	5
16	1050	33	1	12	5
24	1066	26	56	6	5
25	1038	43	55	8	5
20	1038	21	36	1	5
15	1027	48	56	0	5
24	1003	47	46	3	5
22	1003	35	48	13	5
17	1064	46	22	15	5
15	1055	35	20	11	5
21	1005	47	15	7	5
18	1008	47	21	11	5
20	1043	48	28	2	5
19	1031	47	44	10	5
23	1042	30	28	6	5
24	1053	22	13	0	5
15	1020	46	12	4	5
22	1013	44	57	11	5
18	1057	36	49	7	5
23	1039	45	60	3	5
23	1066	34	55	1	5
23	1044	45	22	11	5
24	1001	31	37	7	5
19	1006	34	51	10	5
16	1038	42	43	10	5
17	1053	41	50	10	5
17	1065	21	0	15	5
21	1011	38	9	9	5
22	1061	39	17	8	5
24	1045	45	25	5	5
15	1055	36	27	5	5
20	1025	39	26	9	5
22	1004	46	5	10	5
17	1028	25	44	7	5
23	1047	24	17	8	5
17	1023	50	58	15	5
23	1032	40	41	10	5
20	1021	34	47	14	5
21	1036	32	44	4	5
22	1065	42	52	14	5
22	1007	45	32	4	5
15	1012	47	13	14	5
21	1070	23	40	9	5
16	1065	45	52	6	5
20	1028	27	7	13	5
16	1037	31	54	1	5
20	1068	49	12	6	5
20	1028	41	57	11	5
17	1059	20	0	8	5
18	1025	24	55	3	5
19	1047	21	49	0	5
20	1046	26	30	9	5
16	1054	48	52	9	5
